60.95238095238095 213.11012635714286 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 4, 7, 9, 5, 9, 4, 11, 7, 11, 9, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11, 4, 4, 9, 7]
58.523809523809526 214.96208296031753 [11, 9, 9, 5, 11, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 4, 4, 11, 9, 9, 1, 8, 4, 7, 3, 11, 11, 0, 4, 3, 0, 8, 9, 9, 7, 11, 3, 3, 7, 0, 11, 9, 11, 4, 5, 9, 7, 3, 11, 4, 11, 4, 5, 9, 7, 3, 11, 7, 11, 4, 4, 5, 8, 9, 7]
58.70238095238095 214.11528385714286 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 4, 7, 9, 5, 9, 4, 11, 3, 11, 9, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11, 4, 4, 9, 9]
58.02142857142857 223.40032712698414 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 5, 4, 4, 11, 7, 7, 3, 11, 11, 0, 9, 9, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 11, 8, 0, 7, 4, 7, 11, 2, 9, 11, 4, 8, 9, 9]
67.89285714285714 210.9042321309524 [3, 11, 7, 9, 11, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 7, 0, 3, 9, 9, 7, 11, 3, 3, 7, 0, 11, 9, 11, 4, 5, 9, 7, 4, 4, 9, 11, 11, 0, 7, 3, 3, 11, 7, 9, 9, 3, 0, 7, 4, 11]
68.03571428571428 209.4822657380952 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 4, 11, 9, 5, 4, 7, 0, 3, 9, 9, 7, 11, 3, 3, 7, 0, 11, 9, 11, 7, 3, 7, 9, 7, 9, 3, 11, 4, 4, 9, 5, 9, 7, 4, 9, 11, 3, 11, 4, 9, 9]
64.84523809523812 211.24451179761905 [7, 9, 4, 9, 4, 11, 3, 11, 9, 4, 11, 3, 7, 9, 5, 7, 3, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 5, 7, 4, 11, 4, 5, 9, 7, 11, 3, 0, 11, 4, 5, 9, 7, 3, 11, 7, 11, 4, 4, 5, 8, 9, 11]
62.85714285714286 212.44895448809527 [4, 9, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11, 4, 4, 9, 7, 11, 9, 11, 3, 11, 11, 4, 5, 9, 7, 3, 3, 7, 5, 9, 7, 3, 11]
77.97619047619047 203.35862151190486 [3, 11, 7, 9, 11, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 7, 11, 9, 4, 3, 0, 8, 4, 3, 7, 7, 9, 5, 4, 7, 0, 3, 9, 9, 7, 11, 3, 3, 7, 0, 11, 9, 11, 7, 3, 3, 11, 7, 9, 9, 7, 3, 11, 11, 7, 9, 4, 3, 11, 4, 4, 5, 4, 4, 11]
75.57142857142857 206.2901151666666 [11, 4, 9, 5, 9, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 4, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 7, 0, 3, 9, 9, 7, 11, 3, 3, 7, 0, 11, 9, 11, 7, 9, 7, 4, 11, 3, 11, 4, 9, 5, 9, 7, 7, 9, 5, 7, 11, 3, 0, 7, 11, 3]
54.53174603174603 283.2264309246032 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 2, 15, 11, 1, 15, 7, 11, 9, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 9, 7, 0, 11, 4, 2, 11, 7, 11, 3, 5, 9, 7, 3, 11, 4, 8, 0, 3, 4, 2, 7, 8, 0, 0, 5, 7, 15, 12, 2, 9, 11, 11, 5, 4, 3, 11]
54.119047619047635 319.85750786507924 [7, 9, 7, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 15, 7, 2, 7, 9, 3, 11, 4, 8, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 7, 0, 11, 3, 13, 4, 15, 11, 4, 5, 9, 7, 3, 1, 11, 0, 1, 15, 4, 5, 11, 11, 9, 2, 12, 15, 13, 4, 15, 11, 4, 5, 9, 7, 3, 11, 4, 5, 9, 7, 3, 1, 4, 13, 15, 12, 2, 9, 11, 11, 5, 4, 0, 11, 1, 0, 7, 15]
55.41666666666667 255.78527942857144 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 9, 2, 11, 7, 5, 9, 7, 4, 7, 11, 4, 11, 4, 3, 0, 8, 4, 11, 3, 11, 4, 9, 5, 9, 7, 4, 7, 11, 12, 4, 9, 8, 5, 4, 4]
55.46428571428571 251.76112067063488 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 7, 7, 3, 4, 4, 11, 3, 7, 9, 5, 4, 11, 9, 2, 0, 11, 11, 9, 8, 4, 8, 0, 3, 4, 11, 4, 3, 7, 9, 5, 8, 4, 7, 9, 0, 11, 11, 5, 8, 9, 9]
55.30952380952382 265.5491562817461 [7, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 9, 7, 3, 4, 11, 4, 3, 0, 8, 4, 8, 9, 11, 3, 11, 4, 9, 5, 9, 7, 4, 7, 11, 3, 11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11]
55.214285714285715 273.2401515436509 [11, 11, 3, 0, 11, 7, 9, 5, 9, 9, 12, 4, 9, 8, 5, 0, 3, 2, 15, 11, 1, 15, 7, 11, 9, 9, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 5, 7, 4, 11, 9, 4, 12, 7, 3, 11, 4, 8, 1, 9, 3, 11, 7, 7, 11, 12, 9, 5, 8, 0, 4, 11]
57.25952380952381 237.29788904365083 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 7, 4, 3, 11, 5, 4, 4, 11, 9, 9, 0, 8, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 7, 11, 4, 4, 5, 8, 9, 9]
57.26190476190476 234.6831566904761 [7, 11, 9, 5, 11, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 9, 11, 7, 9, 8, 5, 4, 4, 11, 7, 7, 3, 11, 11, 0, 4, 3, 0, 8, 11, 7, 9, 3, 11, 11, 9, 9, 1, 8, 5, 7, 9]
56.422619047619044 246.51117469642858 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 9, 7, 3, 4, 11, 4, 15, 1, 0, 11, 1, 3, 7, 9, 5, 4, 11, 4, 9, 7, 3, 11, 4, 8, 1, 9, 9, 0, 11, 11, 3, 7, 7, 11, 3, 11, 4, 4, 5, 8, 9, 9]
56.59285714285715 241.79300813095233 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 11, 4, 5, 9, 7, 3, 11, 4, 8, 1, 9, 9, 11, 4, 4, 5, 9, 0, 2, 9, 11, 4, 5, 9, 7, 3, 11, 7, 11, 4, 4, 5, 8, 9, 9]
57.041666666666664 240.70372202579375 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 0, 3, 11, 8, 4, 11, 3, 7, 9, 5, 7, 4, 11, 9, 9, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 11, 7, 3, 9, 7, 11, 9, 0, 4, 11, 4, 11]
53.714285714285715 369.45538974603147 [7, 9, 7, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 2, 15, 11, 1, 15, 7, 11, 9, 9, 1, 3, 3, 15, 14, 10, 13, 0, 9, 12, 4, 15, 6, 3, 11, 0, 2, 11, 4, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 11, 15, 4, 13, 15, 12, 2, 9, 11, 11, 5, 4, 3, 11, 0, 7, 9, 0, 8, 9, 5, 8, 0, 0, 5, 7, 15, 6, 3, 11, 4, 8, 0, 11, 1, 15]
58.702380952380956 220.04855512698416 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 4, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 4, 8, 11, 3, 0, 11, 4, 11, 4, 3, 7, 9, 7, 9, 3, 11, 4, 4, 9, 9]
60.00952380952381 215.88887881349203 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 4, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 5, 7, 8, 0, 11, 3, 7, 9, 9, 7, 11, 3, 3, 7, 0, 11, 11, 9, 4, 4, 11, 9, 4, 5, 8, 9]
61.202380952380956 215.55607290079365 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 5, 7, 4, 11, 9, 4, 11, 9, 11, 0, 7, 3, 3, 11, 7, 9, 9, 7, 3, 11, 4, 4, 5, 8, 9, 9]
59.96428571428571 215.99277736507938 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 5, 7, 4, 11, 4, 5, 9, 11, 2, 3, 7, 5, 9, 7, 3, 11, 4, 9, 11, 3, 11, 4, 9, 4, 9, 9]
62.857142857142854 214.82466013095242 [4, 4, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 9, 9, 11, 7, 11, 9, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11]
62.53571428571428 215.4336567380952 [4, 4, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 4, 7, 9, 5, 9, 4, 11, 7, 9, 9, 11, 7, 11, 9, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11]
62.53571428571428 215.4336567380952 [4, 4, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 4, 7, 9, 5, 9, 4, 11, 7, 9, 9, 11, 7, 11, 9, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11]
58.03730158730159 232.84579641666684 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 3, 0, 8, 11, 8, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 11, 4, 3, 7, 9, 5, 8, 1, 9, 9, 11, 0, 2, 9, 11, 4, 8, 9, 9]
58.607142857142854 231.5246204047621 [3, 11, 7, 9, 11, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 7, 0, 3, 11, 11, 4, 5, 9, 11, 7, 9, 3, 7, 11, 3, 11, 4, 8, 1, 9, 9, 11, 4, 4, 9, 11, 11, 0, 7, 3, 9, 8, 5, 4, 4, 11]
58.64285714285714 231.201481952381 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 7, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 11, 7, 4, 5, 9, 7, 3, 11, 4, 8, 0, 3, 4, 2, 7, 9, 5, 9, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 7, 11, 4, 4, 5, 8, 9, 9]
58.64285714285714 231.201481952381 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 7, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 11, 7, 4, 5, 9, 7, 3, 11, 4, 8, 0, 3, 4, 2, 7, 9, 5, 9, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 7, 11, 4, 4, 5, 8, 9, 9]
75.41666666666667 209.59273475396833 [9, 7, 9, 7, 3, 4, 11, 11, 7, 9, 3, 11, 4, 5, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 4, 7, 9, 5, 9, 4, 11, 3, 11, 9, 4, 11, 3, 7, 9, 5, 7, 4, 9, 11, 0, 7, 3, 3, 11, 7, 9, 9, 7, 3, 11, 4, 4, 9, 7, 7, 9, 4, 4, 11, 3]
71.89285714285714 210.54211084523814 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 7, 11, 9, 4, 3, 0, 8, 3, 7, 3, 7, 9, 5, 4, 7, 4, 7, 9, 4, 11, 3, 11, 9, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11]
73.64285714285714 210.2596568452381 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 7, 11, 9, 4, 3, 0, 8, 3, 7, 3, 7, 9, 5, 4, 7, 0, 4, 11, 3, 11, 9, 4, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11, 4, 9]
67.04761904761904 211.60686462698413 [11, 9, 9, 5, 11, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 11, 4, 5, 4, 4, 11, 9, 9, 1, 8, 4, 7, 3, 11, 11, 0, 4, 3, 0, 3, 9, 9, 7, 11, 3, 3, 7, 0, 11, 9, 11, 4, 5, 9, 7, 3, 3, 0, 11, 4, 5, 9, 7, 3, 11, 7, 11, 4, 4, 5, 8, 9, 7]
65.89285714285714 212.0305721309524 [9, 11, 7, 9, 11, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 7, 0, 3, 9, 9, 7, 11, 3, 3, 7, 0, 11, 9, 11, 7, 9, 5, 9, 4, 11, 3, 9, 9, 11, 4, 4, 9, 11, 11, 0, 7, 3, 3, 11, 7, 9]
67.41666666666667 211.31842844047617 [3, 11, 7, 9, 11, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 7, 5, 9, 7, 2, 4, 4, 5, 9, 11, 11, 3, 7, 9, 5, 4, 7, 0, 3, 9, 9, 7, 11, 3, 3, 7, 0, 11, 11, 9, 4, 4, 11, 9, 9, 3, 11, 4, 9, 5, 9, 7, 7, 9, 5, 7, 11, 3, 0, 7, 4, 11]
65.14285714285714 212.4830573095238 [3, 11, 7, 9, 11, 7, 9, 5, 9, 11, 2, 9, 5, 8, 0, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 9, 7, 2, 4, 3, 0, 8, 4, 11, 3, 7, 9, 5, 4, 7, 0, 3, 9, 9, 7, 11, 3, 3, 7, 0, 11, 11, 9, 4, 4, 11, 9, 9, 3, 11, 4, 9, 5, 9, 7, 7, 9, 5, 7, 11, 3, 0, 7, 4, 11]
63.28571428571428 214.77753611507939 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 4, 11, 3, 7, 9, 5, 4, 11, 0, 3, 11, 8, 4, 11, 3, 7, 9, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11, 4, 4, 9, 7, 11, 4, 9, 5, 9, 7, 3, 11, 4, 9, 11, 3]
64.78968253968253 212.74286131349223 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 4, 11, 3, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11, 4, 4, 9, 5, 9, 7, 4, 11, 11, 3, 3, 7, 0, 11, 9, 11, 7, 9, 9, 7, 3, 11, 11, 7, 9, 4, 9, 7, 3, 11, 4, 9, 11, 3, 11, 4, 9, 9]
63.319047619047616 214.7218403690476 [7, 11, 9, 5, 4, 7, 9, 5, 9, 11, 2, 9, 5, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 5, 4, 4, 11, 9, 9, 1, 8, 5, 11, 3, 7, 9, 5, 7, 3, 2, 11, 9, 5, 4, 11, 3, 9, 7, 11, 11, 4, 3, 7, 9, 7, 9, 3, 11, 4, 4, 9, 5, 9, 7, 4, 11, 4, 9, 11, 3, 11, 4, 9, 9]
54.53571428571429 284.0776088015875 [11, 11, 3, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 4, 4, 11, 7, 2, 7, 9, 5, 7, 11, 0, 1, 11, 0, 4, 4, 0, 8, 5, 9, 7, 11, 3, 3, 7, 5, 0, 9, 8, 9, 12, 4, 4, 11, 9, 9, 1, 8, 5, 9, 7, 3, 4, 11, 4, 3, 0, 8, 11, 8, 4, 11, 3, 0, 11, 4, 5, 9, 7, 3, 11, 4, 8, 1, 9, 9, 11, 11, 0, 3, 11, 7, 7, 11, 12, 9, 5, 8, 0, 4, 11]
54.29761904761905 331.42712833730144 [7, 9, 7, 0, 11, 7, 9, 5, 11, 9, 12, 4, 9, 8, 5, 0, 3, 2, 15, 11, 1, 15, 7, 11, 9, 9, 1, 3, 3, 15, 14, 10, 13, 0, 9, 12, 4, 15, 3, 7, 5, 0, 9, 9, 11, 7, 15, 1, 9, 7, 3, 1, 11, 0, 1, 15, 7, 11, 9, 9, 0, 1, 11, 0, 9, 4, 3, 0, 8, 4, 11, 3, 11, 4, 9, 5, 7, 11, 1, 15, 5, 8, 3, 7, 12, 3, 11, 0, 4, 11, 4, 8, 0, 11, 1, 15]
